isin,er_mean,er_sd,er_p05,er_p50,er_p95,prob_pos
US7181721090,0.17983806350286138,0.18224890294138799,-0.0933800342394593,0.16713147442270607,0.49530232073591024,0.853875
CA59124U6051,0.5680232645216216,0.5429653225782543,-0.1312407415461233,0.4868902877710201,1.5406651621564234,0.8969375
VGG866592014,0.5403084732859429,0.39875608142101787,-0.028622352209362302,0.4976342252662422,1.2499801245206967,0.9393125
US8825081040,0.12544228106510977,0.12813211389988508,-0.07002526915403874,0.11692097500027124,0.3492237150183696,0.85225
US4824801009,0.14309270372548497,0.14177150078564377,-0.07492910615833297,0.13479855787779083,0.38832426547691296,0.8581875
PLFERRO00016,0.14984952417740835,0.49203759533654806,-0.438288603354937,0.07111255818062481,0.9969670192905888,0.5761875
NL0015002IE0,5.518841165769021,27.24209000140597,-0.827155058700671,1.029621242786472,21.241826013480257,0.6996875
US0404132054,0.2214000181715687,0.13688700249432184,0.01154187222765961,0.21322998188919903,0.4600183819761867,0.9586875
DE0006916604,-0.04665956421899596,0.6246499752593686,-0.6593016442103508,-0.18015343228746078,0.9740075108784544,0.3459375
IT0005344996,0.48085441055341926,0.9141157687530684,-0.47455780731713404,0.27869577905053644,2.085542362741429,0.6889375
IE000S9YS762,0.21390260789868804,0.14335566949744635,-0.002802611134437857,0.20555762761921784,0.457010898082648,0.948
US4592001014,0.29438677819898723,0.16844620914912783,0.038221593356476645,0.2830605107570695,0.586157697800471,0.9708125
